date,oid,total_lines,total_chars
2016-08-31 19:53:36,6c805b013adda62ff7e5d4461421cfafb1808f3f,3161,74331
2016-08-31 19:36:57,0952688d996fd40d387687b2938e43630bb6f8ff,3161,74331
2016-08-31 18:59:58,151c3e45a78c6a3dd77f7020fb2087e87b9a0fff,3161,74331
2016-08-31 18:44:02,38ff7e5aa78b37e9a50a70d3821fe7259c3012bb,3161,74331
2016-08-31 16:38:20,1714b2d03a31b7176466e547fbebd07ed9b2d768,3161,74331
2016-08-31 15:26:14,35631f4882f843727393425cde12007e7291da73,3161,74331
2016-08-31 14:40:11,f570ab051848b85722d20e99d2a0d08cec95dd3b,3161,74331
2016-08-31 14:31:14,34b113f2287b7733050f09db49f1ddeb716d9bde,3161,74331
2016-08-31 00:29:28,8c2ed2f8ffb172c58298e838f091cea05a2ea20e,3161,74331
2016-08-31 00:07:25,1631d2a0c0887027492eb134bb0b725d9032b242,3161,74331
2016-08-30 21:16:08,972f05b8f22623dce05ce20294c3f4ba6cbbd1a1,3161,74331
2016-08-30 20:43:58,0cba47e29ff76eb88562c944ee02b27a68f14bfb,3161,74331
2016-08-30 20:41:57,f6696025811765e36f58fbfea6216fb1665c9921,3161,74331
2016-08-30 20:34:23,7fe1a56730bb36c3c12eeeffe5c69285f927d60a,3161,74331
2016-08-30 14:24:18,1984d13c2f557c0e07ec8cee58971455f8a3f7ea,3161,74331
2016-08-29 21:12:05,92c2a4a408b6a0e4888be49c82091ba5557221e2,3161,74331
2016-08-29 20:20:41,8b11358e46bec1ecb07c99608c39f06cde11dff0,3161,74331
2016-08-29 19:43:39,9db385bb7500ffffe3c1b5bdaa840a5e7e700909,3161,74331
2016-08-29 19:38:07,c2e8bd155221f5841694b2e46d5b3ced24619936,3161,74331
2016-08-29 19:11:37,20b4d007f714dcac628eeab4e5ee3875b4f979d1,3161,74331
2016-08-29 19:07:08,73667cbf2918417dac7c052a6e9d1f07d06c45f1,3161,74331
2016-08-29 19:00:08,3c7dae8c4106bf37b4e3bc85abbd70ba296b4742,3161,74331
2016-08-29 18:05:39,22ad891d5191dace3851e2f8815304aba8a37e14,3161,74331
2016-08-29 17:25:14,9474ccb0b2f3d9837289e9d74b884aacd86a5f8d,3161,74331
2016-08-29 17:07:25,40b0535e8be38c192fa036774a2bfc22ce0de866,3161,74331
2016-08-29 16:13:19,85e68f0162161e24a828f585eac87be516246d21,3161,74331
2016-08-29 13:33:40,749c2eea333bc1c06a92487a7ce36373aed9dba0,3161,74331
2016-08-29 02:00:31,0ae85eb9c66a77ea52c91a75325d0ae2b816ef4a,3161,74331
2016-08-29 01:33:54,47dba5b6c9ec32f2befaf97bc9b2ebd33ab3f9eb,3161,74331
2016-08-29 01:33:42,7b83cbe8203e73fdb89c109c6cf6b4c5534b606e,3161,74331
2016-08-26 18:18:09,4a5d6e41dfdb2ca8c5ca859dd37fb4da68c8ef40,3161,74331
2016-08-26 17:29:08,40c7deb697bbcdbe65b5cef33afebd640be3a590,3161,74331
2016-08-26 15:52:05,0bc692a8bca3cfaf0cf4f9169859066ed78c07b4,3161,74331
2016-08-26 12:44:20,c460af0a400d9fe0de530ca4ebc907e516905e2c,3161,74331
2016-08-25 20:29:45,0f604686b6e9d7ac4d6604c29cbb1fda4fb3c07b,3161,74331
2016-08-25 13:34:06,67112e0e1175f799df9b045c95f996f4b3fcd3d4,3161,74331
2016-08-24 20:49:42,3a7438cbb78ad54a245887500b661fd74e0fd1c3,3161,74331
2016-08-24 20:28:19,562098dbf831b2e3199c951aa06c71468a127676,3161,74331
2016-08-24 19:32:31,1f9cb8ed9ff95c99fd75194607440a4f3202e339,3161,74331
2016-08-24 19:32:30,3493723e7bd9b88f2ec0c42d3f0565061bf7e234,3161,74331
2016-08-24 17:24:07,67dbeab820a3db7216c34c9beabb37ef998226ab,3161,74331
2016-08-24 17:22:13,a788191b8e919cc30eec14fdebd712024eac8c96,3161,74331
2016-08-24 17:14:16,012888fcc7f2e5f3f705f75d850800878eee91ab,3161,74331
2016-08-24 16:46:36,71a34bf7acc23523a485f84879ec8945ecdceaf8,3161,74331
2016-08-23 22:39:22,eba78aec1bb869c73bf930dccd1fe676669ff74d,3161,74331
2016-08-23 21:02:12,5b0ff75c8abc536b20873b3255a2ad2ae8abb32e,3161,74331
2016-08-23 17:49:48,7f042476bec6c66bfaa66b83f5db3890416aa99d,3161,74331
2016-08-23 17:49:43,f57fe0a4b0f19529643050f3520e5b1d53a5a625,3161,74331
2016-08-23 17:49:27,57d1bb82c4211ce4ab172add313352b0b96b457f,3161,74331
2016-08-23 16:15:00,82436aa54845ef9cf718ff49ba82e0634f3282ce,3161,74331
2016-08-23 15:11:32,0fb3d9033ac067ca67ca9b0963d8fe69f479f1a2,3161,74331
2016-08-22 22:56:27,b9a7e2fc329c52441c75f2186d23dc9cf458e7d4,3161,74331
2016-08-22 22:30:39,45da8270ff1db0bfe366fc85d56b6b4861cb05c0,3161,74331
2016-08-22 21:45:07,a8f2b704a216f73ab77e093f6e594c09efd148bf,3161,74331
2016-08-22 18:51:05,7f575c5b0cfd967919fbf44f16277bbbb6b6f234,3161,74331
2016-08-22 18:29:10,4b5c8f0e1c028614e0f495015872d083bbf8dbac,3161,74331
2016-08-22 17:43:56,5217e835c3bccda965c67e38d46a88ccf784f5e9,3161,74331
2016-08-22 17:29:16,87a40491d1f7decb76367d6b9606e46032e644fb,3161,74331
2016-08-22 17:14:31,346a58604e1f9a63b07dd5931e7a1b41d7f91cac,3161,74342
2016-08-22 17:14:23,e813d723b583cb7b1bababb636596c378940ce48,3161,74342
2016-08-22 17:01:32,45302e140eb6f074656414a8e7fe7a844223b942,3161,74342
2016-08-22 14:27:40,ddb1009c2584a91de7ddd46e20d15a9373c4b573,3161,74342
2016-08-22 12:53:06,d00a44d505aaf7c42db98d18153599abcff34004,3161,74342
2016-08-22 12:48:33,81e3a944fd3c8f6659f49d511c77c725a9adb5ea,3161,74342
2016-08-21 21:19:59,9fccb7354eef46575ccebe53691fa187a9249e9d,3161,74342
2016-08-20 17:51:29,e5490fe1098f1242967a4f924560f19593231537,3161,74342
2016-08-19 20:45:52,288c17caf6735b73b6125c22bb75161bc3e9e5b4,3161,74342
2016-08-19 19:59:52,de3a3843f95992838cd2ab9383d57903c815fe36,3161,74342
2016-08-19 17:40:09,813e56c41dc32134e265d881c1d9b7e04136e50c,3161,74342
2016-08-19 03:50:36,6c9e1e5bd55dbea1681d2507c2e25d113ad706ce,3161,74342
2016-08-18 21:37:00,2604773c6b7af5f5cebf07ffdb5be884b0aaa014,3161,74342
2016-08-18 21:27:47,d34c4d28b6c364e94e3d84a79d86b0bc03c60582,3160,74317
2016-08-18 20:18:32,db6fd73b3921b08ae65c01793e562495c85b5036,3160,74341
2016-08-18 20:14:24,f86a250061ece18c3ddb531d1a9a4b6025afcbf2,3161,74348
2016-08-18 19:41:26,37e6a48e99ea70d97f8a87e0b570e05d2f61a48d,3161,74348
2016-08-18 19:07:15,ab1b485393c89d7747e62ad1ea1c43807efaaa9e,3161,74348
2016-08-18 18:48:28,a1b48c4bbec17f7356b0f4a6483f6212b0346c37,3160,74341
2016-08-18 18:38:35,180a799d6c9b1bf97f4fba03a9ec2204508aaeb3,3160,74341
2016-08-18 18:11:26,11db8b2c105547f4a4b1864372807b93c3e763f4,3161,74348
2016-08-18 18:10:00,cf30c50f60a0fc70dc02c0124fbbae97b0b535e4,3160,74341
2016-08-18 17:26:24,f8ff0b36457ab87c3a1296523261d5fb68a73a32,3160,74341
2016-08-18 16:15:54,acd5ef0e1cf63cd460890b423ca564f69b2d4aee,3160,74341
2016-08-18 15:37:42,4a017ef63b4593c048c78844edbf0979e9a6d4e8,3160,74317
2016-08-18 15:07:17,5a5353beadb788a85dc99438886bc63e81c6832a,3160,74341
2016-08-18 14:04:46,42d61d7e4f9553b63eef8914549f7b9a3798fbaf,3160,74317
2016-08-18 01:54:56,9abf22ab3d777c400bc4bad3ec9f614cc37b3a9b,3160,74311
2016-08-17 23:48:33,6006aedeef9e5782f564270ac9c26712704a1e76,3160,74341
2016-08-17 23:05:31,aae9f84ade4ce55deddeb5efe303829f7949701d,3160,74317
2016-08-17 22:18:01,fcf1067071015e9acbee1535b1f93bc834873487,3160,74317
2016-08-17 20:52:09,9e06886794ec5d1e5fb529c9f35c0986736ba68f,3160,74317
2016-08-17 18:30:48,3511959520d9a0e610bbc3bdba3c7a67920a2460,3160,74317
2016-08-17 17:37:07,440806ad60b60bd6aa0e4ec22a01e0b2972b3aaa,3160,74317
2016-08-17 16:30:17,deac07d264198ce3b8f97ba38792ece2ee9bcce6,3160,74317
2016-08-17 15:12:39,151b01389acec66154368843a02dea213d67f234,3160,74317
2016-08-17 14:25:39,72ee32025f5495df250f498f9331389a497544cb,3160,74317
2016-08-16 23:49:31,7a330f6bf97e2f0f2d8c1e847ae6fbda436af4b4,3160,74317
2016-08-16 19:53:20,ed3b0fcaa770b155a3a824425206fa708a9412b0,3160,74317
2016-08-16 19:44:32,d1f7a819fc89a5af3ce786bad5b810ec858c5c90,3160,74317
2016-08-16 02:34:40,4642fd2e1bd6b4f6d0442b6c3454c4bb1394691e,3160,74317
2016-08-16 00:38:02,7719f6e1a2bdbc15a4d050e1553b7acb1327814d,3160,74317
2016-08-15 23:06:02,b3d0f672a48ed6b6617808b9adfd8cad6a32ca7e,3160,74317
2016-08-15 18:22:46,a0116349c9561c10b4ec4c924b149fdae228f44e,3160,74317
2016-08-14 01:46:00,9a2ad260e5ce11ccc6e9cf3b6074030f2b25a75f,3160,74317
2016-08-11 18:21:53,0ebffbaeb9120ea899507201126eed1cd0ef9684,3160,74317
2016-08-11 16:44:41,6688ae7bb60ac4005d9e67b132b0ec500f6897d7,3160,74317
2016-08-11 16:32:17,294c7161128371d58974cebeb76811203fb84c0a,3164,74403
2016-08-11 16:29:37,e5fb4bb9c6890393e24ecd2442b7b99b43cae83b,3164,74403
2016-08-11 16:11:47,9f15efd8a08454565feb9c4cf1611f07a3d1b777,3160,74317
2016-08-11 15:27:48,7803ec6e460f7ecbd91865d98240b4c4133c7ed9,3160,74317
2016-08-10 20:10:04,220ffc54a8f4d4f5afdbab86db39f8f512083e53,3160,74317
2016-08-10 19:32:49,23363ee45a7cc31d18eab39257073ecb6e22b53a,3160,74317
2016-08-10 19:32:36,ea80b8892c290f4da774ac8d115647144d897e5f,3160,74317
2016-08-10 17:27:28,1b17296efda87a0132ceba5ab62f731c897e43c9,3160,74317
2016-08-10 17:24:15,5811129acbd7fdf962af2bdc25e29ca94b58b058,3160,74317
2016-08-10 16:54:49,0c71aaa6ad52f6d5ab07e201b7ee2a883088e933,3160,74317
2016-08-10 16:53:51,7d9f191ae88b77a9b5f3715fb21cf0fe3fa23e87,3164,74407
2016-08-09 22:52:33,f5ff9d8514cd9616e904276b2152b78d395ad39b,3164,74403
2016-08-09 21:55:24,007e1f9cfbbd8da4be0a75def124fe6ef833442d,3164,74403
2016-08-09 19:52:50,5cf9921f04b048737035c9cb0cdea645210002c3,3164,74403
2016-08-09 19:29:04,05ec87b45b0760c0b224d1a0f4b190ce5104ea38,3164,74403
2016-08-09 19:19:26,34c74346c9f59f328a1bdc93af22f41d3654052a,3164,74403
2016-08-09 18:10:57,37f4a5a56bc955366cdc0b316a6162f663731e9e,3164,74403
2016-08-09 14:04:32,24f2ef8d72cb9b157e7036d8fff88a4b8a70acf5,3164,74403
2016-08-09 13:29:58,7b3f6045846d33b78310dfc7a16c43e4e092cfac,3164,74403
2016-08-09 13:10:43,ec441c55eaef684b994db2313ebcd428eaffc0ca,3164,74403
2016-08-08 22:07:34,1dad51218431f6721fe1fc179bdd01932b14000b,3164,74403
2016-08-08 20:39:24,586a41ff7c9f16d06b52720e9f62d155bd36a473,3164,74403
2016-08-08 17:01:55,8fa84b0f0057785e29a5532afd0c4ca672d28160,3164,74403
2016-08-08 14:35:18,8c53d49d40bb9faa08724bc7586f9f865496b9b9,3164,74403
2016-08-08 14:02:18,bc4c6fb245629cd12b000c8c95c18529083246c5,3164,74403
2016-08-08 12:25:20,c7020a99457be4a2898a5c066de4a6af00fd09ac,3164,74403
2016-08-08 10:33:12,a260fb16c4e04f5fbd7c50d79cd4269f516776ad,3164,74403
2016-08-08 07:49:48,f4891b0a08a119b4fdf5c2b13180bc58c2987594,3164,74403
2016-08-05 20:26:46,fc11fd0fc501ed5a1cffc2896205195a665c30f3,3164,74403
2016-08-05 20:03:00,a2653560823bb767c7217783eda7035ef4fd686f,3164,74403
2016-08-05 19:25:02,c77d51de837b96ecf06c74cdfcc3b490f223d798,3164,74403
2016-08-05 18:53:23,ab1e11862f595b8a21eee1f139dff9516752e992,3164,74403
2016-08-05 18:24:14,dd2c7db22da6b69b6dd5c1cc5930e374c620892e,3164,74403
2016-08-05 17:54:50,d2cab0668ffc4b3984b96bdb9d92ea4922be8815,3164,74403
2016-08-05 16:17:27,e934c6aeaf1c47509a83a5e1fd8d2e0eb6672bf8,3164,74403
2016-08-04 16:21:06,7075a24ba7e33fdf716fb21a850848fe31776921,3164,74403
2016-08-04 15:59:48,2a41331da328633222c81c6495db66445a079835,3164,74403
2016-08-04 14:04:55,8a44231fa5e47abbc01d22dc3eeb862136964008,3164,74403
2016-08-04 13:38:18,d1077a36c288b6234e881cd14dd641e48b1e63ad,3164,74403
2016-08-03 03:21:39,e6af4e4f1bb867d9f030e4756b37fc3522182507,3164,74403
2016-08-03 03:12:08,17e390a379e5ea37378fe16efa36596f87340336,3164,74403
2016-08-03 03:12:07,2854c77d5530eaa0e1b512217e63fc69becb9885,3164,74403
2016-08-03 03:11:10,d8af3fb92ea6e5f898df25681c817c849f989713,3164,74403
2016-08-02 23:48:48,164bd06dba455b2be56d2ab0c75df7d83182c161,3164,74403
2016-08-02 22:53:57,7e99094cb1cad829186bb32a0e072faad16515e9,3164,74403
2016-08-02 21:19:43,39e7476765fe39259e88d3e7d7e2f686fb450f03,3164,74403
2016-08-02 20:39:24,e09fadb7e7d68ba1ca12bd542c84482039bbef5d,3164,74403
2016-08-02 20:34:32,483397e5540eb4a4fe9f925d36b2e3f195959c2d,3164,74403
2016-08-02 19:35:56,74c46732e521dcd164b4a2622853d324f05afdb8,3164,74403
2016-08-02 18:25:10,4265a13edf092d3f471482272231458838a372f4,3164,74403
2016-08-02 18:19:55,5b9d2e2d04386b0022f776f4fdebfcd4984937c9,3164,74403
2016-08-02 17:29:42,f244dea27b21164205e508a524d123a5c4e9aaf4,3164,74403
2016-08-02 15:35:27,ecac6e9e0848a03972026214d75bbca63c518dd2,3164,74403
2016-08-02 15:14:41,97099a0e923854203438f3c8b4ee771ade7a4892,3164,74403
2016-08-02 14:43:04,c54ede896caf48280a7ae7b0f566e6d11cc609d3,3164,74403
2016-08-02 14:32:11,129d16fd3d76c5c22bf16397eec0c98d816b748c,3164,74403
2016-08-02 14:30:24,7761c736da2c161955b054da92aef32662fff5b5,3164,74403
2016-08-02 14:17:19,33bef2165c16abbbddd2fedb5cb50648b0dca84e,3164,74403
2016-08-02 13:35:08,a40d205afa5709a94a62dd9f5583cdbb1abf1ea8,3164,74403
2016-08-02 12:51:15,499703d22790f6d37a8fc8d00276a17f8816815d,3164,74403
2016-08-02 05:26:55,5cbddab0a3e6ab032f993fbfa6b0d78b9f6c6264,3164,74403
2016-08-02 02:10:28,f13294de4e37eede58c3467944eeb4616fba15b6,3164,74403
2016-08-01 19:35:22,574d7b197f87d4388ff92abd69ebf828a8fd757e,3164,74403
2016-08-01 19:19:11,5904ecb40fd0ec7848857b1a9d2053412796c1ec,3164,74403
2016-08-01 18:00:48,18aba63da968ea1b913ed049ff14685eb3830f5b,3164,74403
2016-08-01 17:48:14,7623c0f6ebe1e5184335db9fc3cb34ffc6b01b16,3164,74403
2016-08-01 15:51:45,98f3fc932628cef6e96f99c90a643d445a218305,3164,74403
2016-08-01 15:40:14,c10af2a0b9d9ba1a0ee2452d5626b6ea7e059945,3164,74403
2016-08-01 15:16:02,73de8e61820e5c042033e1e7f894ca47fc00b994,3164,74403
2016-08-01 12:24:20,2d5a2055d00f3f6a7ff394b8de1dd96e1fb90366,3164,74403
2016-08-01 12:20:10,694d9e952a6febf837d6934ee5898cd9f91e4450,3164,74403
2016-07-30 00:11:56,9103516e829db3cd7208de25a55d0ac06a0d4437,3164,74403
2016-07-29 21:36:18,0a196c7a693013a581009c3b52ebe74ab211f7fe,3164,74403
2016-07-29 21:36:08,ab9a899c5bebf889b5672c1922221f71e33453e6,3164,74403
2016-07-29 21:34:28,763f2ab8b4996d1f89b40c0ff4d3cbd55655ec12,3164,74403
2016-07-29 21:32:02,69506570dd7fa8dcbb6ea884ba69d882a888d25e,3164,74403
2016-07-29 21:32:00,bdce4ef25796f11d635b3cd98779cb093a55615b,3164,74403
2016-07-29 21:15:47,3efbe6bc171d86dc0f0ed519e9d430a4f21e7881,3164,74403
2016-07-29 21:15:35,55b79e8f320e4d25ba6cbb4941353a11d3f81aa7,3164,74403
2016-07-29 21:11:51,19d493707f19d1c6684788d7aeac8cde92a29a3a,3164,74403
2016-07-29 21:11:49,96dc1c37217123213a30290929d178a0982de306,3164,74403
2016-07-29 21:10:21,cfe755855c21b9e1fa5658ea59e3be13d131a591,3164,74403
2016-07-28 13:45:50,a937d6e6b157c29017fc42855a35c2811f5b290d,3164,74403
2016-07-28 03:54:59,3b633011c6f9a82703e274680cafcf3c28cdcfd7,3164,74403
2016-07-28 03:29:08,814a2be7b717bd5c9896b11a7d74a2099f27fd40,3164,74403
2016-07-27 20:59:26,e00a25568d0315d06f65cc4f2207859eef501127,3146,74148
2016-07-27 15:12:45,70ac5323def0df58360c3f2c67112778728c83db,3164,74403
2016-07-27 13:20:24,3305933089ad7d42ddfac26e5a1c72beff466def,3164,74403
2016-07-26 20:20:14,2462929368552fcd3db7e662d47b4ba83166e87b,3164,74403
2016-07-26 19:17:00,52f3e91a4b292158b1adf03cd26053b13e7d55e7,3164,74403
2016-07-26 18:23:13,d6e3da94056d747d429dbc4b7a2fb4bed2177d35,3164,74403
2016-07-26 17:34:58,54be3858ba075d3873cbad05c08405068a61e8b7,3164,74403
2016-07-26 16:51:33,f4456719b047f24ca9f8226e78f21496608e1f51,3164,74403
2016-07-26 16:49:49,bcb547d5a82a41fd100c7cba15411833b28c6abb,3164,74403
2016-07-26 16:36:05,14489c8b103dc2bc9f13cc11225b4a6e265933bc,3164,74403
2016-07-26 07:26:32,4be07e4628d0870784994da31d6d74d53cb12c17,3164,74403
2016-07-26 06:57:35,49bb8264dce54c92f06df991c227d3b6f8d49b18,3164,74403
2016-07-26 03:53:33,9e3404646ee415560ea4a07de77eb29aa4262886,3164,74403
2016-07-25 22:36:38,161922897e1adb6c4ddb4e2d6fd09795b0211f8f,3164,74403
2016-07-25 19:05:11,828ddbd9271963ab1d6227a03dfad8efe21fd63f,3146,74148
2016-07-25 17:10:23,f43941933f3f2cc2c537ce81a14d9f1913065404,3164,74403
2016-07-25 17:09:55,ef4eafbbb876c5739ed66b4db84237fbb7a7a072,3146,74148
2016-07-25 16:37:25,5888cf1657275b9001beabe93da00257eafbee12,3146,74148
2016-07-25 14:54:34,2fe94d0c2964ef8f0913e9c64ddd1299224537a1,3146,74148
2016-07-25 14:38:08,75b3dc6fe467931a410a99a10e58481192ae15e8,3146,74148
2016-07-25 14:05:47,a9d698018ac40e74b1445e10e432c3420acde83b,3146,74148
2016-07-25 01:41:50,a5342550b1c78ee2796c6f30bdf77ab381d7ef1f,3146,74148
2016-07-25 01:21:40,3cc1cf078a5d4a11368b2ebe66fc8d12f344f5c6,3146,74148
2016-07-25 01:17:16,be857ead0e135bf9e714746b1cb56d720f1088f0,3146,74148
2016-07-25 01:15:08,a424225dce8833955c12004a001d93ce781c60c2,3146,74148
2016-07-25 01:08:11,7418e893a9553ce11d8fecb154ac9d67a0c17544,3146,74148
2016-07-22 20:08:33,ea01fb074a1ed2a9dfbf378441364c9dbb346ad2,3146,74148
2016-07-22 19:32:46,43957b0d0978eeabcbadb50c5b6f7ff56379623d,3146,74148
2016-07-22 19:21:18,9c6aa0cd583a62308f98a9f424acf34449dad028,3146,74148
2016-07-22 19:08:34,b4aa0aecbb7c4a98601d6e378f018d08203bc127,3146,74148
2016-07-22 18:56:59,36a727f4afcb3c02bfefe07708855ddabd727a7c,3146,74148
2016-07-22 18:44:15,5fd6550718724e65a8568753d88acdb90bcf7e51,3146,74148
2016-07-22 18:30:35,5e991a16d3f3df9a47d93cb4eb3711a1d47fb4ec,3146,74148
2016-07-22 17:54:16,f40453800888fbbab2c7cb8114e247f329e779b0,3146,74148
2016-07-22 02:14:02,f44f0ff4546ace47e1de7c545d8992a7d4b77e92,3146,74148
2016-07-22 00:42:28,63ef840363f855bedbcee2f8bcb1e2727d6c1651,3146,74148
2016-07-21 16:25:02,c31d3b7904fc7b65faf087e825c33694f5c4b320,3146,74148
2016-07-21 14:21:19,21b33f03f99a39e33d06cadbb32d20730887503f,3146,74148
2016-07-21 12:49:41,98be158c207c024fca8d75f473c46d85c18fe007,3146,74148
2016-07-20 21:10:08,d7b631617c59fb26febaab3c3f81eaae41381800,3146,74148
2016-07-20 19:44:41,f146d6d8c1751ec8e7c314707837ad4c74789e2f,3146,74148
2016-07-20 19:38:33,71b2363775830d2d7c1adc8127de288e02706d1e,3146,74148
2016-07-20 19:10:23,9cc5796b3efb3f911430f3787e3a1199a2b4a26d,3146,74148
2016-07-20 15:20:08,52cb0fc70a2836315a1d1de2c545368248cf887b,3146,74148
2016-07-20 13:10:32,adea192f029f4ff1c64bebf7c3c067b274e6475a,3146,74148
2016-07-20 12:29:35,f640f331c25d55f69622aee4e408c4ca75ef8a9a,3146,74148
2016-07-20 02:27:34,21aca754ba9e3afabc252c8730877fe7464cf344,3146,74148
2016-07-19 17:19:40,6cebf054178b6c2d1a571fd643daac2dbdd01c84,3146,74148
2016-07-19 17:14:40,b364b0fbfc99485f12f7d6a58a40010a53226a44,3146,74148
2016-07-19 15:16:55,a8486c5f6ed24ed4ff694233dbfe5c96d83a23a1,3146,74148
2016-07-18 21:53:11,dffdf0a670ddaa99bc1d5ed408242b0d0d9b1808,3146,74148
2016-07-18 21:11:11,bcc867b1438905e3a9a0067986a5433cf9dd43b8,3146,74148
2016-07-15 19:41:20,5f09203827aede43bd12e4462ea88747927672e6,3146,74148
2016-07-15 19:13:57,5a0f8409172adea5d3bf5e32913f0c9a72845389,3146,74148
2016-07-15 13:53:02,e0f6abda2e6d02a7d3d70c270d61d34a913cd06a,3146,74148
2016-07-15 00:53:41,2af26ee38fd377c17bc5081f021e96719224de6b,3146,74148
2016-07-14 22:40:57,835fab8ebddb22c6fbb1a148959830a273c1e79c,3146,74148
2016-07-14 21:38:58,67f76e4d67ec736852e20ee499df0bbe04a3c5ab,3146,74148
2016-07-14 21:32:30,5473ec240d0ddd586167f350334e89e3b3e79d88,3142,74060
2016-07-14 19:52:15,90035e7bed01abc3a6011b352d8f98bf8fb6d475,3146,74148
2016-07-14 19:40:36,295cfa38467d6582d327c7f19f32a8f7cf3603ee,3146,74148
2016-07-14 19:10:42,5756f2932da729feb5bed0e70dabba29b57e2a1a,3146,74148
2016-07-14 14:05:18,e22108b7ef29287801c60833d124abf4ac5b077a,3146,74148
2016-07-14 01:23:35,8b9a9dd547e6ce9c1c47257ae01e545f055c94f5,3142,74060
2016-07-14 00:40:57,3d6fdc07555dc0b1393849288f2bb0b2ea1bb936,3146,74148
2016-07-13 23:48:18,c9b0e4050d0357468fce128470a9766cca7fae7b,3142,74060
2016-07-13 23:46:59,dc0784b88d6532d88784fcdd9dae95f227ed9d4f,3142,74060
2016-07-13 22:07:20,8a32c2b7ce2d40806ae3da280418fbfeb7c3f520,3142,74060
2016-07-13 19:27:58,4a0629b89419665a3035912967350f8bb8a02bea,3142,74060
2016-07-13 13:13:39,4af61d2c39a5df736be478c21aeaa3d4097cf63c,3146,74148
2016-07-12 22:49:24,958d455a7a52e51f241e3e8286f5dbd6228143f1,3142,74060
2016-07-12 17:13:50,6fb4923cc74d4efe815ccdfc3bb514c7ad6feb1a,3146,74148
2016-07-11 19:47:51,db4e06055ca3e7dd4a8aae787ee4282c14a79b0c,3142,74060
2016-07-11 14:34:08,4840e124af9f287fddc2eec42ad37965af57da97,3142,74060
2016-07-07 20:25:29,7c170274a39b7ebf129c3ce19bf9a16d7aae9d0b,3142,74060
2016-07-07 20:01:48,424d7747dab086a022304fc18158bb0bb341cd86,3142,74060
2016-07-07 19:56:46,bd45bb0230ae34e05035dc048b96990a31997a3f,3137,73900
2016-07-07 19:56:45,86938d445713d208a90318dbcc4246eeb5634a94,3207,75901
2016-07-01 17:35:49,459366c17ac918576daf21ba9cf5706399eea988,3136,73630
2016-07-01 16:18:32,d8e9fa91bde7399b334d3c96ac7af03ec29be8aa,3136,73630
2016-06-30 18:04:43,d6c1c5fce9ed52a947a8757651d588e883a6e341,3136,73630
2016-06-30 13:55:35,65a1e3465cf74f108be7ac9d881e265c277b390a,3136,73630
2016-06-30 12:21:42,51eda063238cd28b6b5cd61c3fb887d2a773e8ce,3136,73630
2016-06-29 17:47:56,e0e18bc328d15c199f6e3280f6c3316bff04fdfa,3136,73630
2016-06-29 15:34:21,985e6bafeeeb9a0c971f7860e6f88f6a7853a8e4,3136,73630
2016-06-29 15:16:39,e67b5e5516332bbcb5b6c104540d5bed2f98b515,3136,73630
2016-06-29 14:12:35,ebbcca73e817c9aa326ee9eff7680952600bbe47,3136,73630
2016-06-28 21:20:09,e70490a415cc35468f27f623aa1e36a2255ed91a,3136,73630
2016-06-28 18:27:33,c89e95790594edff211fe3eeb215ad1fe05acfea,3136,73630
2016-06-28 17:38:17,5ac66aa19e892a0e532044664460aa7d1538d063,3136,73630
2016-06-28 15:02:22,43f4c3a2d32f19c41595eb55385f05592b992469,3136,73630
2016-06-28 14:06:11,4fd444dbb223d9b3aafcebba4f12f0c365ab0abc,3136,73630
2016-06-27 17:41:47,a4298a9c72223140eca6af975be819f639af397b,3136,73630
2016-06-27 17:06:41,ca58632815261bd2b669d8e7f77c1fc78d948862,3136,73630
2016-06-27 03:05:40,28055ed36dd96a6e63d373b84a95dbc577b2e419,3136,73630
2016-06-26 22:55:21,84afb997d39320bce03e4183ce7dd308491f9300,3136,73630
2016-06-23 18:20:35,c26e12bad8e8045f2b51fd86de9f690d47b1fb47,3136,73630
2016-06-23 17:54:37,07b84f87fb8eb732524bfcb34112bae7b7040495,3136,73630
2016-06-23 16:14:24,321e6f719f463ddb4ddceef69697b93e82b383c6,3136,73630
2016-06-23 16:14:22,9395a469f00b42a991dc1c8c5d7cabe646fd0dec,3136,73630
2016-06-23 15:18:58,abd10d0ca2768820af1df93d275bf0354633cb26,3136,73630
2016-06-23 14:24:09,393f82e81eeea89bb982e408f65c050a451c8c9e,3136,73630
2016-06-22 22:44:40,e510cbbf7ba7e50e4344c9e9fc8d89e5f159f935,3136,73630
2016-06-22 22:11:58,000b64703aef617edbe088e9d6dd4351fcdba082,3136,73630
2016-06-22 22:09:57,69b6cff964d9f3e7dbc7d9f844f162a9a134dab9,3136,73630
2016-06-21 20:48:08,d608e0af4f88fd7950921c23a6ddb295b6b754ce,3134,73609
2016-06-21 19:07:03,59251070526a11ab40f64147dcf461e25f550a36,3136,73630
2016-06-21 18:00:40,b210acb1217f136081b7f08360d1352107bb19c3,3142,73815
2016-06-21 17:20:52,cb266b983ab6f3fdc772537b38bd385f8d1f0a83,3142,73815
2016-06-21 17:20:43,c2723f3487657c0b82e2102dbcdc4e73031609f2,3142,73815
2016-06-21 16:55:06,65bf85489783728f4f84f6d09deeb92793c1aa46,3134,73609
2016-06-21 16:26:40,1643bd1db65e0b97170db75f6d7c71739369014c,3142,73815
